seller_id,orders,average_rating,negative_rate,one_star_rate,delivery_orders,avg_delivery_days,avg_delay_days,late_rate
4830e40640734fc1c52cd21127c341d4,210,4.1045454545454545,13.636363636363635,11.818181818181818,204,9.976384633714597,-10.400108308369644,6.862745098039216
48436dade18ac8b2bce089ec2a041202,138,4.046357615894039,14.56953642384106,11.258278145695364,134,14.353559373272526,-8.975624481757878,7.462686567164178
4869f7a5dfa277a7dca6462dcf3b52b2,1132,4.122822299651568,13.850174216027874,10.975609756097562,1124,15.062424336035324,-10.390534631606695,11.565836298932384
4992e76a42cb3aad7a7047e0d3d7e729,57,3.8378378378378377,17.56756756756757,17.56756756756757,56,7.713207258597883,-9.901557126322752,7.142857142857142
4a3ca9315b744ce9f8e9374361493884,1806,3.803931451612903,19.758064516129032,14.818548387096776,1772,14.486044893299054,-8.831082489444862,11.00451467268623
4a3ccda38b2129705f3fb522db62ca31,66,3.7341772151898733,24.050632911392405,18.9873417721519,64,13.319973054108797,-10.629969798900463,9.375
4b9750c8ad28220fe6702d4ecb7c898f,218,4.351351351351352,7.207207207207207,5.8558558558558556,217,9.455059790493259,-8.660543501450759,7.834101382488479
4c18691b6037662be2df78a765d98ab5,63,3.8358208955223883,17.91044776119403,14.925373134328357,63,9.23715057319224,-10.519937169312168,7.936507936507936
4c2b230173bb36f9b240f2b8ac11786e,261,3.760932944606414,24.78134110787172,20.99125364431487,258,12.872886116494401,-7.3348759600200975,10.077519379844961
4d6d651bd7684af3fffabd5f08d12e5a,369,4.1767676767676765,12.878787878787879,11.11111111111111,363,13.022438399142946,-12.294559164881136,4.683195592286501
4e17c65a516f69d023a2ae78b84f28d6,61,4.081081081081081,20.27027027027027,13.513513513513514,61,13.33190023527626,-21.41493738615665,6.557377049180328
4e7c18b98d84e05cbae3ff0ff03846c2,82,4.144444444444445,18.88888888888889,12.222222222222221,81,12.090135888203019,-12.622445987654322,4.938271604938271
4e922959ae960d389249c378d1c939f5,420,3.89532293986637,20.26726057906459,16.035634743875278,412,14.519824113403454,-12.166583176015822,10.679611650485436
5058e8c1e82653974541e83690655b4a,63,3.0789473684210527,36.84210526315789,26.31578947368421,62,26.679335050776583,-15.680083258661888,12.903225806451612
50c9975695009e5e6473912e83a6d1da,50,3.985074626865672,16.417910447761194,13.432835820895523,50,16.47676388888889,-6.997561805555555,14.000000000000002
516e7738bd8f735ac19a010ee5450d8d,76,4.5476190476190474,4.761904761904762,4.761904761904762,74,8.833180837087088,-18.36235203953954,5.405405405405405
520b493b57809f446cb0a233bb3e25c7,63,4.378378378378378,8.108108108108109,6.756756756756757,63,7.681669422398589,-10.997441211052323,3.1746031746031744
522620dcb18a6b31cd7bdf73665113a9,174,3.897727272727273,19.318181818181817,18.181818181818183,172,15.399955385981912,-13.11702512650732,10.465116279069768
527801b552d0077ffd170872eb49683b,90,4.483516483516484,7.6923076923076925,5.4945054945054945,90,13.124561471193415,-10.589407021604938,10.0
530ec6109d11eaaf87999465c6afee01,97,4.221153846153846,11.538461538461538,8.653846153846153,94,10.852067203506698,-16.698677354215917,1.0638297872340425
53243585a1d6dc2643021fd1853d8905,358,4.075980392156863,12.5,10.049019607843137,348,13.432182877022138,-10.743274365421456,4.310344827586207
5343d0649eca2a983820bfe93fc4d17e,71,3.614678899082569,29.357798165137616,20.18348623853211,70,11.265936342592592,-12.410927248677249,10.0
537eb890efff034a88679788b647c564,160,4.166666666666667,10.344827586206897,8.620689655172415,158,9.140936108180966,-11.304762218706049,5.69620253164557
53e4c6e0f4312d4d2107a8c9cddf45cd,473,4.045889101338432,15.487571701720842,11.089866156787762,463,12.021332093432525,-12.633513318934485,5.399568034557236
